id,sentence,subject_entity,object_entity,label
81,"2020년 8월, 인스타그램은 ""릴스(Reels)""라는 새로운 기능을 시작했다.","{'word': '릴스', 'start_idx': 18, 'end_idx': 19, 'type': 'INV'}","{'word': 'Reels', 'start_idx': 21, 'end_idx': 25, 'type': 'INV'}",inv : an
82,그 특징은 틱톡(TikTok)과 비슷하다.,"{'word': '틱톡', 'start_idx': 6, 'end_idx': 7, 'type': 'INV'}","{'word': 'TikTok', 'start_idx': 9, 'end_idx': 14, 'type': 'INV'}",inv : an
83,"2021년 2월, 인스타그램은 틱톡으로부터 영감을 받아 AR 필터(Vertical Stories)라는 새로운 기능을 테스트하기 시작했다.","{'word': 'AR 필터', 'start_idx': 31, 'end_idx': 35, 'type': 'INV'}","{'word': 'Vertical Stories', 'start_idx': 37, 'end_idx': 52, 'type': 'INV'}",inv : an
84,"사용자는 사진 및 짧은 동영상을 업로드하고, 다른 사용자의 피드를 팔로잉할 수 있으며, 위치 이름으로 이미지를 지오태그(geotag)할 수 있다.","{'word': '지오태그', 'start_idx': 62, 'end_idx': 65, 'type': 'INV'}","{'word': 'geotag', 'start_idx': 67, 'end_idx': 72, 'type': 'INV'}",inv : an
85,"사용자는 자신의 인스타그램 계정을 다른 SNS 사이트에 연결하여 업로드한 사진을 해당 사이트에 공유할 수 있다. 2011년 9월, 인스타그램은 새로운 필터와 라이브 필터, 즉각적인 틸트-시프트(tilt-shift), 고해상도 사진, 옵션 테두리, 원클릭 회전, 업데이트된 아이콘을 포함했다.","{'word': '틸트-시프트', 'start_idx': 101, 'end_idx': 106, 'type': 'INV'}","{'word': 'tilt-shift', 'start_idx': 108, 'end_idx': 117, 'type': 'INV'}",inv : an
86,"지난 11월 인스타그램은 시각장애인을 위한 사진 설명을 추가하기 위해 Alt 텍스트(Alt text, alt attribute)를 지원하기 시작했다.","{'word': 'Alt 텍스트', 'start_idx': 39, 'end_idx': 45, 'type': 'INV'}","{'word': 'Alt text, alt attribute', 'start_idx': 47, 'end_idx': 69, 'type': 'INV'}",inv : an
87,2019년 2월 인스타그램은 숏폼 동영상 편집 기능 릴스(Reels)를 도입했다.,"{'word': '릴스', 'start_idx': 29, 'end_idx': 30, 'type': 'INV'}","{'word': 'Reels', 'start_idx': 32, 'end_idx': 36, 'type': 'INV'}",inv : an
88,"2014년 7월에는 친구의 프로필 사진을 클릭해 빠르게 이미지를 전송할 수 있고, 메시지 앱 '볼트(Bolt)'를 출시했다.","{'word': '볼트', 'start_idx': 53, 'end_idx': 54, 'type': 'INV'}","{'word': 'Bolt', 'start_idx': 56, 'end_idx': 59, 'type': 'INV'}",inv : an
89,"인스타그램은 2017년부터 계정의 중요도를 낮추는 기능(shadowbanning)을 시행해, 불필요한 해시태그(해시태그 과다 사용 포함)을 생성해 검색결과와 앱 탐색란에 게시물이 뜨지 못하게 하고 있다.","{'word': '계정의 중요도를 낮추는 기능', 'start_idx': 15, 'end_idx': 29, 'type': 'INV'}","{'word': 'shadowbanning', 'start_idx': 31, 'end_idx': 43, 'type': 'INV'}",inv : an
90,"전자공학에서 정전(靜電)식 감응(capacitive sensing) 기술은 정전용량 커플링 효과를 통해 근접, 변위, 습도, 유량, 가속도의 변화를 감지하는 장치이다.","{'word': '정전(靜電)식 감응', 'start_idx': 7, 'end_idx': 16, 'type': 'INV'}","{'word': 'capacitive sensing', 'start_idx': 18, 'end_idx': 35, 'type': 'INV'}",inv : an
91,"카카오톡(, )은, 주식회사 카카오가 2010년 3월 18일 서비스를 시작한 글로벌 모바일 인스턴트 메신저이다. 현재 카카오톡은 스마트폰 사용자를 대상으로 프리웨어로 제공된다. 각각의 OS에 맞는 앱스토어에서 다운로드할 수 있다. 줄여서 카톡이라고도 한다.","{'word': '카카오톡', 'start_idx': 0, 'end_idx': 3, 'type': 'INV'}","{'word': '카톡', 'start_idx': 133, 'end_idx': 134, 'type': 'INV'}",inv : an
92,"정전식 감응 기술은 기계적인 방식에 비해 신뢰성이 높고 수명이 길기 때문에 디지털 오디오 플레이어, 컴퓨터 디스플레이, 휴대전화와 태블릿과 같은 휴대기기 등의 인간 인터페이스 장치로써 널리 사용된다.","{'word': '휴대전화', 'start_idx': 67, 'end_idx': 70, 'type': 'VIS'}","{'word': '정전식 감응 기술', 'start_idx': 0, 'end_idx': 8, 'type': 'INV'}",vis : ft
93,"정전식 감응 기술은 기계적인 방식에 비해 신뢰성이 높고 수명이 길기 때문에 디지털 오디오 플레이어, 컴퓨터 디스플레이, 휴대전화와 태블릿과 같은 휴대기기 등의 인간 인터페이스 장치로써 널리 사용된다.","{'word': '태블릿', 'start_idx': 73, 'end_idx': 75, 'type': 'VIS'}","{'word': '정전식 감응 기술', 'start_idx': 0, 'end_idx': 8, 'type': 'INV'}",vis : ft
94,"2020년 4월, 다이렉트는 인스타그램 웹 사이트에서 접속이 가능해졌고, 사용자들이 웹소켓 기술을 사용하여 웹버전에서 직접 메시지를 보낼 수 있게 되었다.","{'word': '다이렉트', 'start_idx': 10, 'end_idx': 13, 'type': 'INV'}","{'word': '웹소켓 기술', 'start_idx': 47, 'end_idx': 52, 'type': 'INV'}",inv : ft
95,"정전식 터치 방식은 정전용량의 변화량을 이용하여 감지하기 때문에 비유전체인 가죽 장갑, 손톱, 혹은 일반 스타일러스 펜으로는 조작하기 어렵다.","{'word': '정전식 터치 방식', 'start_idx': 0, 'end_idx': 8, 'type': 'INV'}","{'word': '정전용량의 변화량', 'start_idx': 11, 'end_idx': 19, 'type': 'INV'}",inv : ft
96,터치패널은 발신 전극과 수신 전극으로 이루어져 있다.,"{'word': '터치패널', 'start_idx': 0, 'end_idx': 3, 'type': 'VIS'}","{'word': '발신 전극', 'start_idx': 6, 'end_idx': 10, 'type': 'VIS'}",vis : comp
97,터치패널은 발신 전극과 수신 전극으로 이루어져 있다.,"{'word': '터치패널', 'start_idx': 0, 'end_idx': 3, 'type': 'VIS'}","{'word': '수신 전극', 'start_idx': 13, 'end_idx': 17, 'type': 'VIS'}",vis : comp
98,디스플레이 위에 정전식 터치패널이 있는 터치스크린은 인듐 주석 산화물과 같은 투명전극으로 이루어져 있다.,"{'word': '터치스크린', 'start_idx': 22, 'end_idx': 26, 'type': 'VIS'}","{'word': '투명전극', 'start_idx': 43, 'end_idx': 46, 'type': 'VIS'}",vis : comp
99,"사용자는 자신의 인스타그램 계정을 다른 SNS 사이트에 연결하여 업로드한 사진을 해당 사이트에 공유할 수 있다. 2011년 9월, 인스타그램은 새로운 필터와 라이브 필터, 즉각적인 틸트-시프트(tilt-shift), 고해상도 사진, 옵션 테두리, 원클릭 회전, 업데이트된 아이콘을 포함했다.","{'word': '인스타그램', 'start_idx': 73, 'end_idx': 77, 'type': 'INV'}","{'word': '새로운 필터', 'start_idx': 80, 'end_idx': 85, 'type': 'INV'}",inv : comp
100,"사용자는 자신의 인스타그램 계정을 다른 SNS 사이트에 연결하여 업로드한 사진을 해당 사이트에 공유할 수 있다. 2011년 9월, 인스타그램은 새로운 필터와 라이브 필터, 즉각적인 틸트-시프트(tilt-shift), 고해상도 사진, 옵션 테두리, 원클릭 회전, 업데이트된 아이콘을 포함했다.","{'word': '인스타그램', 'start_idx': 73, 'end_idx': 77, 'type': 'INV'}","{'word': '라이브 필터', 'start_idx': 88, 'end_idx': 93, 'type': 'INV'}",inv : comp
101,"사용자는 자신의 인스타그램 계정을 다른 SNS 사이트에 연결하여 업로드한 사진을 해당 사이트에 공유할 수 있다. 2011년 9월, 인스타그램은 새로운 필터와 라이브 필터, 즉각적인 틸트-시프트(tilt-shift), 고해상도 사진, 옵션 테두리, 원클릭 회전, 업데이트된 아이콘을 포함했다.","{'word': '인스타그램', 'start_idx': 73, 'end_idx': 77, 'type': 'INV'}","{'word': '업데이트된 아이콘', 'start_idx': 146, 'end_idx': 154, 'type': 'INV'}",inv : comp
102,"인스타그램은 2012년 6월 인기 있는 사진, 인근 장소에서 찍은 사진, 검색 등을 표시하는 앱 내부 탭인 '탐색'을 선보였다.","{'word': '인스타그램', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}","{'word': '탐색', 'start_idx': 61, 'end_idx': 62, 'type': 'INV'}",inv : comp
103,"2016년 4월 인스타그램은 탭에 '좋아할 만한 비디오(Videos You Might Like)' 채널을 추가한 데 이어 8월에는 콘서트, 스포츠 경기, 기타 라이브 이벤트 등의 영상을 담은 '이벤트' 채널을 추가했고, 10월에는 인스타그램 스토리가 추가됐다.","{'word': '인스타그램', 'start_idx': 9, 'end_idx': 13, 'type': 'INV'}","{'word': ""'좋아할 만한 비디오(Videos You Might Like)' 채널"", 'start_idx': 19, 'end_idx': 56, 'type': 'INV'}",inv : comp
104,"2016년 4월 인스타그램은 탭에 '좋아할 만한 비디오(Videos You Might Like)' 채널을 추가한 데 이어 8월에는 콘서트, 스포츠 경기, 기타 라이브 이벤트 등의 영상을 담은 '이벤트' 채널을 추가했고, 10월에는 인스타그램 스토리가 추가됐다.","{'word': '인스타그램', 'start_idx': 9, 'end_idx': 13, 'type': 'INV'}","{'word': ""'이벤트' 채널"", 'start_idx': 107, 'end_idx': 114, 'type': 'INV'}",inv : comp
105,"2016년 4월 인스타그램은 탭에 '좋아할 만한 비디오(Videos You Might Like)' 채널을 추가한 데 이어 8월에는 콘서트, 스포츠 경기, 기타 라이브 이벤트 등의 영상을 담은 '이벤트' 채널을 추가했고, 10월에는 인스타그램 스토리가 추가됐다.","{'word': '인스타그램', 'start_idx': 9, 'end_idx': 13, 'type': 'INV'}","{'word': '인스타그램 스토리', 'start_idx': 129, 'end_idx': 137, 'type': 'INV'}",inv : comp
106,"2014년 12월, Slumber, Crema, Ludwig, Perpetua, Aden 등 5가지의 새로운 인스타그램 필터가 추가되었다.","{'word': '인스타그램 필터', 'start_idx': 61, 'end_idx': 68, 'type': 'INV'}","{'word': 'Slumber', 'start_idx': 11, 'end_idx': 17, 'type': 'INV'}",inv : comp
107,"2014년 12월, Slumber, Crema, Ludwig, Perpetua, Aden 등 5가지의 새로운 인스타그램 필터가 추가되었다.","{'word': '인스타그램 필터', 'start_idx': 61, 'end_idx': 68, 'type': 'INV'}","{'word': 'Crema', 'start_idx': 20, 'end_idx': 24, 'type': 'INV'}",inv : comp
108,"2014년 12월, Slumber, Crema, Ludwig, Perpetua, Aden 등 5가지의 새로운 인스타그램 필터가 추가되었다.","{'word': '인스타그램 필터', 'start_idx': 61, 'end_idx': 68, 'type': 'INV'}","{'word': 'Ludwig', 'start_idx': 27, 'end_idx': 32, 'type': 'INV'}",inv : comp
109,"2014년 12월, Slumber, Crema, Ludwig, Perpetua, Aden 등 5가지의 새로운 인스타그램 필터가 추가되었다.","{'word': '인스타그램 필터', 'start_idx': 61, 'end_idx': 68, 'type': 'INV'}","{'word': 'Perpetua', 'start_idx': 35, 'end_idx': 42, 'type': 'INV'}",inv : comp
110,"2014년 12월, Slumber, Crema, Ludwig, Perpetua, Aden 등 5가지의 새로운 인스타그램 필터가 추가되었다.","{'word': '인스타그램 필터', 'start_idx': 61, 'end_idx': 68, 'type': 'INV'}","{'word': 'Aden', 'start_idx': 45, 'end_idx': 48, 'type': 'INV'}",inv : comp
111,인스타그램은 최근 홈 페이지에 릴스 버튼을 도입했다.,"{'word': '홈 페이지', 'start_idx': 10, 'end_idx': 14, 'type': 'INV'}","{'word': '릴스 버튼', 'start_idx': 17, 'end_idx': 21, 'type': 'INV'}",inv : comp
112,"인스타그램은 지난 7월부터 필터, 스티커, 해시태그 등 인스타그램 효과를 완성한 사진과 동영상을 보내 스토리에 반응할 수 있도록 했다.","{'word': '인스타그램 효과', 'start_idx': 31, 'end_idx': 38, 'type': 'INV'}","{'word': '필터', 'start_idx': 15, 'end_idx': 16, 'type': 'INV'}",inv : comp
113,"인스타그램은 지난 7월부터 필터, 스티커, 해시태그 등 인스타그램 효과를 완성한 사진과 동영상을 보내 스토리에 반응할 수 있도록 했다.","{'word': '인스타그램 효과', 'start_idx': 31, 'end_idx': 38, 'type': 'INV'}","{'word': '스티커', 'start_idx': 19, 'end_idx': 21, 'type': 'INV'}",inv : comp
114,"인스타그램은 지난 7월부터 필터, 스티커, 해시태그 등 인스타그램 효과를 완성한 사진과 동영상을 보내 스토리에 반응할 수 있도록 했다.","{'word': '인스타그램 효과', 'start_idx': 31, 'end_idx': 38, 'type': 'INV'}","{'word': '해시태그', 'start_idx': 24, 'end_idx': 27, 'type': 'INV'}",inv : comp
115,연구자들은 플랫폼의 미디어 콘텐츠가 사용자 참여에 어떤 영향을 미치는지에 대하여 지속적으로 연구하고 있다.,"{'word': '플랫폼', 'start_idx': 6, 'end_idx': 8, 'type': 'INV'}","{'word': '미디어 콘텐츠', 'start_idx': 11, 'end_idx': 17, 'type': 'INV'}",inv : comp
116,정전식 감응에는 자가 정전 방식과 상호 정전 방식이 있다.,"{'word': '정전식 감응', 'start_idx': 0, 'end_idx': 5, 'type': 'INV'}","{'word': '자가 정전 방식', 'start_idx': 9, 'end_idx': 16, 'type': 'INV'}",inv : comp
117,정전식 감응에는 자가 정전 방식과 상호 정전 방식이 있다.,"{'word': '정전식 감응', 'start_idx': 0, 'end_idx': 5, 'type': 'INV'}","{'word': '상호 정전 방식', 'start_idx': 19, 'end_idx': 26, 'type': 'INV'}",inv : comp
118,별도의 정전식 전용 스타일러스 펜을 사용하면 화면을 터치할 수 있다.,"{'word': '정전식 전용 스타일러스 펜', 'start_idx': 4, 'end_idx': 17, 'type': 'VIS'}","{'word': '화면을 터치', 'start_idx': 25, 'end_idx': 30, 'type': 'INV'}",vis : func
119,"이후 안드로이드 앱은 두 가지 중요한 업데이트를 받았다. 먼저 2014년 3월, 앱의 파일 크기를 절반으로 줄이고 성능을 향상시킨 뒤 2017년 4월, 사용자가 인터넷 연결 없이 콘텐츠를 보고 상호작용할 수 있는 오프라인 모드를 추가했다.","{'word': '안드로이드 앱', 'start_idx': 3, 'end_idx': 9, 'type': 'INV'}","{'word': '오프라인 모드', 'start_idx': 119, 'end_idx': 125, 'type': 'INV'}",inv : func
120,앱이 출시된 이후로 포스퀘어 API 기술을 통해 위치 태그 기능이 제공되었다.,"{'word': '앱', 'start_idx': 0, 'end_idx': 0, 'type': 'INV'}","{'word': '태그', 'start_idx': 30, 'end_idx': 31, 'type': 'INV'}",inv : func
121,"2016년 12월 6일, 인스타그램은 ""댓글 좋아요""(댓글에 좋아요를 할 수 있는 기능)를 소개했다.","{'word': '인스타그램', 'start_idx': 14, 'end_idx': 18, 'type': 'INV'}","{'word': '댓글에 좋아요를 할 수 있는 기능', 'start_idx': 30, 'end_idx': 47, 'type': 'INV'}",inv : func
122,"새 앱은 동영상(게시물이나 스토리 보기 및 만들기, 라이브 스트림 보기), 앨범 게시물 및 다이렉트 메시지에 대한 지원을 추가했다.","{'word': '새 앱', 'start_idx': 0, 'end_idx': 2, 'type': 'INV'}","{'word': '게시물이나 스토리 보기', 'start_idx': 9, 'end_idx': 20, 'type': 'INV'}",inv : func
123,"새 앱은 동영상(게시물이나 스토리 보기 및 만들기, 라이브 스트림 보기), 앨범 게시물 및 다이렉트 메시지에 대한 지원을 추가했다.","{'word': '새 앱', 'start_idx': 0, 'end_idx': 2, 'type': 'INV'}","{'word': '라이브 스트림 보기', 'start_idx': 29, 'end_idx': 38, 'type': 'INV'}",inv : func
124,데이터 이식성(data portability)에 관한 GDPR 규정을 준수하기 위해 인스타그램은 2018년 4월 사용자가 자신의 사용자 데이터의 아카이브를 다운로드할 수 있는 기능을 도입했다.,"{'word': '인스타그램', 'start_idx': 47, 'end_idx': 51, 'type': 'INV'}","{'word': '사용자 데이터의 아카이브를 다운로드할 수 있는 기능', 'start_idx': 72, 'end_idx': 99, 'type': 'INV'}",inv : func
125,"2020년 3월, 인스타그램은 ""함께 보기(Co-Watching)""이라는 새로운 기능을 출시했다.","{'word': '인스타그램', 'start_idx': 10, 'end_idx': 14, 'type': 'INV'}","{'word': '""함께 보기(Co-Watching)""이라는 새로운 기능', 'start_idx': 17, 'end_idx': 46, 'type': 'INV'}",inv : func
126,"2020년 8월, 인스타그램은 ""릴스(Reels)""라는 새로운 기능을 시작했다.","{'word': '인스타그램', 'start_idx': 10, 'end_idx': 14, 'type': 'INV'}","{'word': '릴스', 'start_idx': 18, 'end_idx': 19, 'type': 'INV'}",inv : func
127,인스타그램은 또한 게시물 추천 기능을 추가했다.,"{'word': '인스타그램', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}","{'word': '게시물 추천', 'start_idx': 10, 'end_idx': 15, 'type': 'INV'}",inv : func
128,인스타그램은 또한 게시물 추천 기능을 추가했다. 지난 48시간 동안 올라온 게시물을 모두 확인한 후 팔로우하지 않는 계정에서 관심사와 관련된 게시물을 표시하는 기능이다.,"{'word': '인스타그램', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}","{'word': '지난 48시간 동안 올라온 게시물을 모두 확인한 후 팔로우하지 않는 계정에서 관심사와 관련된 게시물을 표시하는 기능', 'start_idx': 27, 'end_idx': 90, 'type': 'INV'}",inv : func
129,"2021년 2월, 인스타그램은 틱톡으로부터 영감을 받아 AR 필터(Vertical Stories)라는 새로운 기능을 테스트하기 시작했다.","{'word': '인스타그램', 'start_idx': 10, 'end_idx': 14, 'type': 'INV'}","{'word': 'AR 필터', 'start_idx': 31, 'end_idx': 35, 'type': 'INV'}",inv : func
130,"인스타그램은 2021년 3월, 4명이 한꺼번에 라이브 방송을 할 수 있는 새로운 기능을 출시했다.","{'word': '인스타그램', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}","{'word': '4명이 한꺼번에 라이브 방송을 할 수 있는 새로운 기능', 'start_idx': 17, 'end_idx': 46, 'type': 'INV'}",inv : func
